1410926866,1398375986,43058070.8618164,42675048.4008789,,42545918.9453125,42546017.0288086,98.0834960938,2.8612125914,101.3855502208,42545915.6432584,-3.3020541295,81.1755569609,42545935.8532516,16.907939136
1413024794,1400473918,43122094.543457,42739072.2045899,,42609942.6269531,42610040.8325195,98.2055664063,1.906643126,101.5381165856,42609939.2944029,-3.3325501829,81.2977110023,42609959.5348085,16.9078554064
1415122975,1402572105,43186125.9460449,42803103.7902832,,42673974.029541,42674072.4182129,98.388671875,2.8596198326,101.6907013492,42673970.7275115,-3.3020294756,81.4198798913,42673990.998333,16.968791984
1417220588,1404669724,43250140.0146484,42867118.0419922,,42737988.0981445,42738086.6699219,98.5717773438,2.8603941719,101.8432448064,42737984.8266771,-3.2714674622,81.542015708,42738005.1279062,17.0297616348
1419318083,1406767224,43314150.4821777,42931128.6621094,,42801998.5656738,42802097.2900391,98.7243652344,2.3837959089,101.9957796824,42801995.2942594,-3.2714144513,81.6641445958,42802015.6258945,17.0602206364
1421413873,1408863019,43378108.9172363,42995087.2497559,,42865957.0007324,42866055.8776855,98.876953125,2.385735212,102.1481905667,42865953.729495,-3.2712374404,81.7861742083,42865974.0915113,17.0907789171
1423509555,1410958707,43442064.0563965,43059042.5720215,,42929912.1398926,42930011.1999512,99.0600585938,2.8630297917,102.300593597,42929908.8993576,-3.2405350059,81.9081975907,42929929.2917536,17.1518610045
1425604982,1413054138,43506011.4135742,43122990.0512695,,42993859.4970703,42993958.6791992,99.1821289063,1.9089188027,102.4529780831,42993856.2262211,-3.2708491758,82.0302060091,42993876.6489932,17.1519228965
1427700618,1415149780,43569965.1489258,43186943.9697266,,43057813.2324219,43057912.5976563,99.365234375,2.8630926363,102.6053777681,43057809.9922785,-3.240143396,82.1522267131,43057830.4454295,17.2130076587
1429796482,1417245650,43633925.8422852,43250904.8461914,,43121773.9257813,43121873.4741211,99.5483398438,2.8627811728,102.7577940339,43121770.7163271,-3.2094541937,82.2742606926,43121791.1998604,17.2740791515
1431891463,1419340636,43697859.588623,43314838.7451172,,43185707.6721191,43185807.3730469,99.7009277344,2.38665649,102.9101460857,43185704.4629008,-3.209218353,82.3962432004,43185724.9768037,17.3046845347
1433987033,1421436211,43761811.3098145,43378790.6188965,,43249659.3933105,43249759.2468262,99.853515625,2.3859856745,103.0625409711,43249656.1842852,-3.2090253457,82.5182600033,43249676.7285662,17.3352556229
1436082526,1423531710,43825760.6811523,43442740.1733398,,43313608.7646484,43313708.8012695,100.0366210938,2.8632880186,103.2149302568,43313605.5863393,-3.1783091649,82.640272381,43313626.1609972,17.3963487148
1438177687,1425626877,43889699.9206543,43506679.5959473,,43377548.0041504,43377648.223877,100.2197265625,2.8637417363,103.3672953988,43377544.8565816,-3.1475688368,82.7622654277,43377565.4616115,17.4574611336
1440272871,1427722066,43953639.8620605,43570619.6899414,,43441487.9455566,43441588.3178711,100.3723144531,2.3864252495,103.5196622133,43441484.7982089,-3.1473477632,82.8842597553,43441505.4336113,17.4880547002
1442368237,1429817438,44017585.357666,43634565.3686523,,43505433.4411621,43505533.996582,100.5554199219,2.8634615623,103.6720422633,43505430.3245398,-3.1166223437,83.0062647383,43505450.9903173,17.5491551831
